Prediction
0.43367824
0.43166402
0.46598205
0.4229453
0.39970306
0.39831075
0.38519603
0.35856456
0.34160873
0.33385494
0.31317008
0.32769263
0.31874803
0.40751195
0.41042385
0.3685672
0.4457858
0.45519602
0.49574912
0.47522753
0.4641278
0.49904004
0.41993782
0.3298417
0.37455064
0.30046728
0.32598168
0.3425253
0.3540358
0.34358597
0.41174436
0.41384223
0.40572873
0.4605295
0.45437416
0.4130769
0.43515122
0.4361368
0.4177273
0.41772747
0.40208977
0.41381496
0.39125547
0.4096851
0.40423217
0.4057274
0.42006114
0.42532864
0.42676666
0.43342942
0.4943331
0.46029526
0.43621352
0.4395105
0.410332
0.4049412
0.34154075
0.35517716
0.3380143
0.33313096
0.3771299
0.3549675
0.36116466
0.40620396
0.40939748
0.4482873
0.44766653
0.42778596
0.47752205
0.43103686
0.31596822
0.30708832
0.33696395
0.3557381
0.38133565
0.3854862
0.3962059
0.3883739
0.38468623
0.3876941
0.40146
0.41906753
0.39511418
0.3967774
0.42889953
0.4036462
0.43054265
0.45043498
0.41587433
0.4758664
0.41894215
0.40524548
0.39921787
0.3610641
0.35706317
0.3003511
0.32159477
0.3003091
0.31437984
0.3339089
0.3554433
0.4542499
0.46908033
0.4196233
0.333018
0.3929544
0.30789384
0.33680588
0.32450184
0.34952256
0.347631
0.4352838
0.3930954
0.45164412
0.4575261
0.4325696
0.43760273
0.42387214
0.4380371
0.42406923
0.43046027
0.43167436
0.4348157
0.43797848
0.44353446
0.4537953
0.45991734
0.51504666
0.47300166
0.4447919
0.4249313
0.37244827
0.34418076
0.35036546
0.39281556
0.38331786
0.41941765
0.42761317
0.4475938
0.46176457
0.4965334
0.43885106
0.3267634
0.31801143
0.32950535
0.39546895
0.395312
0.41795892
0.43557394
0.4278874
0.44846818
0.4610461
0.4523874
0.47866696
0.4347921
0.38629392
0.37082505
0.35203847
0.33862773
0.3270705
0.31590295
0.29968354
0.2762662
0.28005424
0.3247707
0.32354832
0.3782879
0.4382809
0.4496494
0.3939092
0.3134661
0.36489177
0.28338495
0.3034265
0.31688225
0.34165508
0.34756997
0.40334496
0.37607735
0.43485725
0.42758858
0.3995737
0.39817855
0.38659367
0.3970808
0.39376748
0.38113517
0.39577988
0.38212752
0.4080541
0.40452108
0.4181862
0.42507523
0.49774513
0.44184232
0.410306
0.38207063
0.3455405
0.341714
0.3250905
0.3503963
0.3415332
0.38553974
0.37752128
0.4085718
0.38928944
0.42486584
0.38974842
0.27902156
0.2845874
0.29472783
0.3549228
0.3630041
0.3727235
0.3880748
0.39513412
0.39840516
0.41451716
0.41641083
0.44013637
0.4607267
0.50432795
0.43326378
0.40748483
0.4033628
0.33576608
0.3558861
0.30151966
0.31828067
0.27638173
0.30897388
0.3582099
0.35910445
0.4462
0.3402814
0.39193735
0.30835068
0.3264769
0.34359986
0.33626053
0.41544193
0.38256454
0.47441676
0.44443488
0.43724373
0.43643245
0.42847565
0.43078995
0.43141928
0.4134737
0.43182907
0.41367543
0.43540207
0.43746367
0.4476566
0.45407668
0.5036113
0.51179934
0.46292305
0.4448621
0.40840018
0.34994712
0.35063863
0.344103
0.35674697
0.37452817
0.42040956
0.43601966
0.46990672
0.47336605
0.507671
0.47976544
0.29977238
0.29475558
0.31954032
0.40152732
0.3978713
0.40829182
0.42349347
0.437598
0.43621448
0.44581383
0.43959877
0.46111068
0.44864923
0.46089244
0.5111229
0.53808385
0.48568735
0.5111648
0.44834623
0.45537394
0.48154017
0.43891624
0.4053729
0.39914608
0.40223762
0.37983593
0.357226
0.31380257
0.32076362
0.30175048
0.31990445
0.37976873
0.3589593
0.35104734
0.42796707
0.48421982
0.4912842
0.4990803
0.4573409
0.3609702
0.39740428
0.29568538
0.32788312
0.3029479
0.3278645
0.3307539
0.40380844
0.4026241
0.37425095
0.44333327
0.44770324
0.39982685
0.41133007
0.44153705
0.4099515
0.43344238
0.39596757
0.40427932
0.41786423
0.40374473
0.41621235
0.4088151
0.42179003
0.43296087
0.43040395
0.45442444
0.50236
0.5162332
0.519072
0.49984172
0.4602709
0.4701078
0.4629816
0.42967975
0.36993286
0.351253
0.36034173
0.34827408
0.3984683
0.36143744
0.37459984
0.40106547
0.4157217
0.42972878
0.42020446
0.45004827
0.5013626
0.47783372
0.29264632
0.29354098
0.3084434
0.30814543
0.32121262
0.39776313
0.35491177
0.37158376
0.40476555
0.4071928
0.4208713
0.42304227
0.4259965
0.44141433
0.42061865
0.45110625
0.42310035
0.44555622
0.4744396
0.43956235
0.44989073
0.46916252
0.51365846
0.4483944
0.41005334
0.4119806
0.4083888
0.37111923
0.3656769
0.34233898
0.3196723
0.29910237
0.3258258
0.36988342
0.37197635
0.36355573
0.44416678
0.4581324
0.35520804
0.3900183
0.29391545
0.32052958
0.3118352
0.3274363
0.32617173
0.37861383
0.4008047
0.37633142
0.45395154
0.45403728
0.40153718
0.43229023
0.44267204
0.42095575
0.435023
0.40454793
0.41571245
0.4082156
0.41799882
0.4172502
0.41029084
0.43615243
0.43618497
0.43661934
0.4522052
0.5038939
0.5160543
0.4538172
0.46764594
0.44503385
0.41237664
0.35567874
0.34473363
0.3659582
0.35458428
0.38621178
0.3687364
0.3803062
0.43317822
0.40422404
0.4631384
0.47205025
0.4684251
0.50800467
0.4697038
0.2948993
0.28350875
0.28887582
0.29621348
0.31535903
0.3839344
0.36378652
0.39129865
0.3923838
0.39010507
0.40585515
0.41226196
0.42790735
0.42458355
0.41059658
0.439599
0.41535795
0.43472737
0.46782807
0.43431962
0.43709671
0.46102744
0.48922074
0.40069297
0.39593735
0.386729
0.36353165
0.3530486
0.33094105
0.30994534
0.29639283
0.26911685
0.28557292
0.35572934
0.33470994
0.31201392
0.39532605
0.44502437
0.5083122
0.47832873
0.4938172
0.5022839
0.41213307
0.3165119
0.3752181
0.28736418
0.3200201
0.30963546
0.31956983
0.3262467
0.3373916
0.37811908
0.38602924
0.37793913
0.42894918
0.42619538
0.37159932
0.39406207
0.40679783
0.3886231
0.39837223
0.38107318
0.39066574
0.3794877
0.38822272
0.38109416
0.38317683
0.40088096
0.3948554
0.41343406
0.42148158
0.4947018
0.5095551
0.48541072
0.4573232
0.45293996
0.4292356
0.4114547
0.34281543
0.34711263
0.35369357
0.3174607
0.3740426
0.364802
0.35734627
0.36412022
0.38695294
0.41300935
0.4149121
0.405737
0.48894975
0.46609044
0.2859845
0.29579544
0.30236432
0.3137514
0.35425335
0.35473633
0.36369106
0.38211954
0.38479596
0.39143422
0.39057812
0.40992317
0.40730843
0.38366157
0.41836345
0.41440076
0.42149705
0.44209245
0.41837803
0.4618603
0.4709779
0.50274515
0.47586426
0.50599295
0.42860395
0.4121825
0.4101945
0.4043959
0.3702003
0.36555955
0.34091038
0.32470632
0.32163483
0.33269784
0.40623257
0.3949223
0.36818612
0.44328606
0.4529106
0.4828899
0.46470886
0.4200835
0.33499402
0.35734338
0.30509454
0.32434228
0.3178499
0.34890312
0.34875217
0.39848244
0.41485146
0.38753444
0.4602662
0.46452668
0.42112482
0.43760487
0.44213665
0.43431976
0.44253686
0.42825744
0.44174194
0.42863533
0.431632
0.4331535
0.42509833
0.436829
0.44389114
0.4426113
0.4523083
0.46010578
0.4871548
0.47925925
0.40585434
0.41303706
0.41121334
0.37342206
0.3475545
0.31676623
0.3458975
