0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
-10.134673294233037,-16.330343900092753,38.21895321996347,0.051619667223253764,0.998666816288476,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7374613154406892,0.7319972456925116,0.7555871645129224,0.7686574943802186,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.22972443757233804,0.29270121821650846,0.28821170100459437,0.27204201874909584,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,1.470247899722684e-06,0.0017001433690211343,0.0,1.401707739508614e-06,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455
-11.013453523473471,-18.24136352988452,34.13213554368947,0.18822670984324422,0.9821256058680006,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7319972456925116,0.7555871645129224,0.7686574943802186,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.29270121821650846,0.28821170100459437,0.27204201874909584,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.0017001433690211343,0.0,1.401707739508614e-06,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06
-12.298179395464919,-18.33061247065798,38.21782236658359,0.255353295116187,0.9668478136052775,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7319972456925116,0.7555871645129224,0.7686574943802186,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.29270121821650846,0.28821170100459437,0.27204201874909584,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.0017001433690211343,0.0,1.401707739508614e-06,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06
-11.170669436838303,-17.754418832487037,34.135882811459936,0.3856634062436071,0.9226395488404876,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7555871645129224,0.7686574943802186,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.28821170100459437,0.27204201874909584,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.0,1.401707739508614e-06,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0
-12.956382389056689,-18.8498036642524,38.216099815413706,0.4482293417404106,0.893918596519257,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7686574943802186,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.7397638336646787,0.27204201874909584,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.2877410521330666,1.401707739508614e-06,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0,1.4503793484739922e-06
-11.52974109671245,-18.31726239883348,34.13368023553069,0.5667017562911175,0.8239230057575543,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.7397638336646787,0.7443961343930638,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.2877410521330666,0.3550870457401983,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0,1.4503793484739922e-06,0.013967106739490495
-12.750408135906458,-18.65110598011163,38.21725974638703,0.6220467484408675,0.7829801036770628,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7538239402697496,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.7397638336646787,0.7443961343930638,0.2939564372875073,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.2877410521330666,0.3550870457401983,0.0,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0,1.4503793484739922e-06,0.013967106739490495
-12.039116982472628,-18.161255632477932,34.1311466672362,0.7236440382959124,0.6901733882429719,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7683287973667311,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.7397638336646787,0.7443961343930638,0.742180535484907,0.3911750849971074,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.2877410521330666,0.3550870457401983,0.38236714680989636,0.0,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0,1.4503793484739922e-06,0.013967106739490495,2.841154393233107e-06
-13.042921897859015,-18.731600219465474,38.217437555969525,0.7694148268839378,0.6387494220515272,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7221915944123317,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.7397638336646787,0.7443961343930638,0.742180535484907,0.6933429271034041,0.42770342508951875,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.2877410521330666,0.3550870457401983,0.38236714680989636,0.42430412009910395,5.135933444459321e-06,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0,1.4503793484739922e-06,0.013967106739490495,2.841154393233107e-06,0.0
-12.21401638787587,-18.171363400708746,34.12888841439774,0.8498170915275278,0.5270777086423722,481.8215962441314,249.36150234741788,143.9152458611317,192.13118640811044,2.5675085150761086,0.4144246497929463,-0.9100836278298791,0.26559934318555006,-0.9748242098893769,-0.22297479636396572,0.7068865004816958,0.6509685894348107,0.529089133750803,0.41221549855491335,0.39410956567116256,0.35426790301862565,0.3606139210019268,0.3619826589595376,0.35664780025690435,0.34880116008349393,0.37256884232498394,0.3972906631342326,0.3911396315028903,0.45556659441233144,0.4902870303468209,0.6220348827874118,0.7257490767501606,0.6615989282273603,0.7224301742132309,0.7352175457610791,0.7178801982980091,0.7824086986191396,0.6615026493256263,0.6354932161207452,0.5906491851316636,0.4949694123314066,0.48630659922928726,0.3815268545279384,0.3707190813452617,0.370366068561336,0.36088239314115306,0.43323595924453273,0.49359420559973494,0.4973937002982107,0.583462927298989,0.6672539319531375,0.6610473840475044,0.706215715775959,0.7190762094102054,0.7824175571570576,0.7334919855864811,0.7397638336646787,0.7443961343930638,0.742180535484907,0.6933429271034041,0.7190728163134236,0.39978752701370895,0.41410990679705595,0.5029014078776046,0.504795334427446,0.6031750912136506,0.6839540891294127,0.630849236382379,0.6547627682156038,0.693636412443939,0.6983781941731776,0.8010352438467521,0.6533059494583704,0.7404884394892949,0.7773928098325377,0.7268859072084789,0.7903923232467087,0.7289893595377609,0.6832908545600048,0.6967867307309752,0.7008972648338044,0.6715996268943514,0.6009745901602287,0.6268723862259485,0.6201005215115022,0.673188349405925,0.6933261786566846,0.6518082993118861,0.6282708401150179,0.6227668818721074,0.580435228700992,0.5020573425292973,0.4705635127314824,0.43767868889702743,0.3879486705638745,0.41237710175690834,0.44938017385977297,0.27101621839735296,0.30721362643771755,0.37322142424406923,0.2727724908899379,0.3556124708387592,0.2877410521330666,0.3550870457401983,0.38236714680989636,0.42430412009910395,0.5041007486979172,0.07140864928563437,9.934107462565105e-08,0.0007603132111929275,2.890824930545932e-06,0.0,0.00021606683731079102,0.00016699234644571942,0.0049934188525095164,0.0008857051531308002,0.0,2.874303604016859e-06,2.185503641764323e-05,2.841154393233107e-06,8.586442466670027e-06,0.002109297102871703,0.0001151164372004132,0.0009495615955756875,0.014444539944330852,0.00951606035230886,0.0021669592384417533,0.02938753366436231,0.010467943233531212,0.01917979121174085,0.02362345477801379,1.529852549235026e-05,0.005199382702206398,4.269698100263971e-06,0.0,0.0,2.90075907590411e-06,2.841154393233107e-06,0.0,0.014783574195007532,5.702177645616757e-06,7.192293196567334e-06,0.0,2.841154393233107e-06,7.172069634483099e-06,0.0063418646653327455,5.741914037571405e-06,0.0,1.4503793484739922e-06,0.013967106739490495,2.841154393233107e-06,0.0,5.682309165422339e-06
