epoch,Loss,Val_Bias,Val_R,Val_RMSE,Val_ubRMSE
0,0.009025850375386588,0.0007030963897705078,0.8424739403378251,0.0561579205095768,0.056153520941734314
1,0.0033491002923889766,0.00216616690158844,0.8646009482966923,0.052534207701683044,0.05248952656984329
2,0.002946491315588079,-0.0015106052160263062,0.8815891393585851,0.049235790967941284,0.04921261593699455
3,0.002633275555652477,0.0013474524021148682,0.8985232204125057,0.045771524310112,0.04575169086456299
4,0.002371434151406246,0.0019821971654891968,0.907335305681508,0.04392240196466446,0.043877650052309036
5,0.0022159280830005624,0.0037829428911209106,0.9120490427854357,0.042965617030858994,0.042798761278390884
6,0.0021022298676013572,0.002151012420654297,0.9148889084865871,0.042459942400455475,0.04240541532635689
7,0.0020334428171796368,0.0013526231050491333,0.9178680012652594,0.041474875062704086,0.041452810168266296
8,0.00197533251278605,0.002646729350090027,0.9176188157209593,0.041829828172922134,0.04174601286649704
9,0.0019219199182041779,-0.0014693588018417358,0.9218408634680839,0.0407608225941658,0.04073433205485344
10,0.0019029512892016732,0.0023691654205322266,0.9240186674320112,0.040139514952898026,0.04006953909993172
11,0.0018863955125512295,0.006832808256149292,0.9246805679007227,0.04041765630245209,0.03983590751886368
12,0.00184701574720191,0.00041131675243377686,0.9257506325748128,0.03942422568798065,0.03942207619547844
13,0.0018418154907409376,0.003872394561767578,0.9253571906594379,0.03974328935146332,0.039554186165332794
14,0.0018164596776322657,0.0019271373748779297,0.9264457562699299,0.03933766856789589,0.03929043188691139
15,0.0018164616581597941,0.0016168951988220215,0.9273356635670188,0.03929869085550308,0.03926541656255722
16,0.001796370588782885,0.00501975417137146,0.9234486689926721,0.04032287001609802,0.04000919684767723
17,0.0017877349910810259,-0.002995908260345459,0.9267265860294036,0.03930436074733734,0.03919001668691635
18,0.001774261712481173,-0.002050265669822693,0.9281269858542762,0.03891925886273384,0.038865216076374054
19,0.0017591775086031104,0.007199570536613464,0.9277912504529245,0.039713408797979355,0.03905536234378815
20,0.0017550881929437403,0.0033857524394989014,0.9274782731360963,0.03914578631520271,0.03899909183382988
21,0.001740928572927739,0.002718701958656311,0.9296135943998127,0.03861322999000549,0.03851740062236786
22,0.001738944680746189,0.0010370910167694092,0.9278541145684953,0.03891206160187721,0.03889823704957962
23,0.0017302037703268247,0.00038316845893859863,0.927957313348604,0.038931768387556076,0.038929879665374756
24,0.0017214960245528791,-0.001229122281074524,0.9293805511933122,0.03866561874747276,0.03864607587456703
