epoch,Loss,Val_Bias,Val_R,Val_RMSE,Val_ubRMSE
0,0.007902092770676786,-0.00043514370918273926,0.8327855219109827,0.05792316049337387,0.057921528816223145
1,0.003485574058047858,-0.0009493380784988403,0.8647727620500755,0.05245223268866539,0.05244364216923714
2,0.0029800406293329085,0.005209565162658691,0.8872355160860541,0.04839399829506874,0.04811277985572815
3,0.002630107175455939,-0.004234835505485535,0.8976386551683497,0.046452950686216354,0.04625951126217842
4,0.002409436282431852,0.00046093761920928955,0.9038068251641821,0.044607434421777725,0.04460505396127701
5,0.002268188706722754,0.001136675477027893,0.9085960634127732,0.0435505136847496,0.04353567585349083
6,0.0021650040830472404,0.004389673471450806,0.9116525620827574,0.043121274560689926,0.042897261679172516
7,0.002086257705208828,-0.00263369083404541,0.913031953760611,0.04261351749300957,0.0425320528447628
8,0.002040092249019824,-0.0001866668462753296,0.9130824267592988,0.04276563599705696,0.04276522621512413
9,0.0020009047054741574,-0.00029477477073669434,0.9185971922228283,0.04126301035284996,0.041261956095695496
10,0.0019581571927782923,0.0018614530563354492,0.9194429758462257,0.04117538034915924,0.04113328084349632
11,0.0019273650211132263,-0.0003231167793273926,0.9186813292843117,0.04127959907054901,0.041278332471847534
12,0.0019089317205897066,0.002056017518043518,0.9217829109930942,0.040580615401268005,0.04052849858999252
13,0.0018911087341652183,-0.002827778458595276,0.9229198588647608,0.04022946208715439,0.04012995585799217
14,0.0018741585503437945,0.004140511155128479,0.9196692869999968,0.041424743831157684,0.041217297315597534
15,0.0018588193495336057,-0.0016115903854370117,0.9221942300696058,0.040366511791944504,0.04033432528376579
16,0.001858787223047061,0.002963632345199585,0.9225647112836433,0.04032896086573601,0.04021992161870003
17,0.0018420700014729725,0.001489594578742981,0.9247233523934327,0.03974191099405289,0.039713986217975616
18,0.0018228452635088105,-0.0014848709106445312,0.9248807483031746,0.03966620936989784,0.03963840752840042
19,0.0018203503336084992,0.002968207001686096,0.9221239073346104,0.040435805916786194,0.040326718240976334
20,0.0018132111906633886,0.0012509971857070923,0.9246786492085588,0.039726998656988144,0.03970729559659958
21,0.0018051876898805264,0.0037231147289276123,0.9266121261734022,0.03941084444522858,0.03923459351062775
22,0.0017955612439214852,-0.0001580566167831421,0.9255020554070047,0.039478421211242676,0.039478104561567307
23,0.0017953424663072364,-8.119642734527588e-05,0.9257711734516838,0.03941185399889946,0.039411772042512894
24,0.0017784320230004112,0.003590002655982971,0.9269885984140345,0.03926048427820206,0.03909600153565407
25,0.0017772243591888447,-0.0031730234622955322,0.9263678024450066,0.039476703852415085,0.03934898227453232
26,0.0017732901353177768,0.0006123930215835571,0.9256492554854444,0.039448332041502,0.03944357857108116
27,0.0017699019308909608,-0.0025828927755355835,0.9271144676473694,0.03964017704129219,0.03955593705177307
28,0.001761152244534059,0.003718346357345581,0.9269846751968416,0.03927373141050339,0.03909731283783913
29,0.0017579338616699124,0.0002718418836593628,0.9281555783519057,0.038794949650764465,0.03879399597644806
30,0.0017496827253526432,0.0006084144115447998,0.9282936097980655,0.03892737627029419,0.03892262279987335
31,0.0017490052690403639,0.0007904917001724243,0.9276678241205204,0.038933608680963516,0.03892558068037033
32,0.0017445603302031689,0.0019106119871139526,0.9286804276986104,0.03870522230863571,0.03865803778171539
33,0.0017457677865555556,0.0008491575717926025,0.9285223988914362,0.038716789335012436,0.03870747238397598
34,0.0017362994755797082,-0.002337917685508728,0.9279400841790348,0.03892047330737114,0.03885019198060036
35,0.0017314241552522462,0.0033276528120040894,0.9282690314409524,0.03896196186542511,0.03881959989666939
36,0.0017326537937718445,-0.0015017837285995483,0.9291819520266021,0.0386037603020668,0.03857453539967537
37,0.0017287273506555925,-0.0009552240371704102,0.9284210919218143,0.03874040022492409,0.03872862085700035
38,0.0017259866760365714,-0.0008169114589691162,0.9290708188222796,0.0385642945766449,0.03855563700199127
39,0.0017249344620616173,-0.0004010796546936035,0.9299732099565031,0.03837716206908226,0.03837506100535393
40,0.001727559967753543,0.00011830031871795654,0.9302386798402397,0.038266871124506,0.03826668858528137
41,0.0017136224701564298,-0.0016812831163406372,0.9286954552632254,0.038721635937690735,0.03868511691689491
42,0.0017134098850778844,-0.000830337405204773,0.9293835582267757,0.03850717470049858,0.03849822282791138
43,0.0017127824702670865,-0.005923628807067871,0.9301990180445056,0.03873513266444206,0.03827951103448868
44,0.0017060976573165985,-0.0011809170246124268,0.9300507767019925,0.03833326697349548,0.038315072655677795
45,0.0017052918278699875,-0.002988472580909729,0.9299808012074641,0.03843994811177254,0.03832360357046127
46,0.0016987115893619283,-0.004741892218589783,0.9304840644692832,0.038477759808301926,0.038184452801942825
47,0.0017027592969425934,0.0006608068943023682,0.9301400411752956,0.03827986866235733,0.038274165242910385
48,0.0017002864352967991,-0.0006188303232192993,0.9289680057769644,0.03860989585518837,0.03860493749380112
49,0.00169846869418653,-0.000680387020111084,0.9301758171346026,0.038272611796855927,0.038266561925411224
50,0.0017030642341492384,-0.0015620589256286621,0.9308328358090605,0.038181204348802567,0.03814924135804176
51,0.0016914621054031247,0.004752263426780701,0.9308956034439331,0.038398321717977524,0.03810311481356621
52,0.0016989508750582677,0.005095362663269043,0.9294455355228874,0.03890685364603996,0.03857175633311272
53,0.0016829916108620552,-6.35385513305664e-05,0.9301374701192711,0.03834672272205353,0.03834667056798935
54,0.0016971314038558027,0.0006046593189239502,0.9308513814281062,0.03813991695642471,0.03813512623310089
55,0.00169328234163289,-0.0006959140300750732,0.9312761714088686,0.0379791185259819,0.037972740828990936
56,0.0016892261959693834,0.0004738122224807739,0.9283842146846405,0.03880186751484871,0.0387989766895771
57,0.0016877204723438019,-0.0010894685983657837,0.9307149541294576,0.038144662976264954,0.03812910243868828
58,0.0016875468838091433,-0.004538238048553467,0.9314087561214844,0.0382096953690052,0.03793922811746597
59,0.0016822446122305749,0.0008448958396911621,0.9297555833286901,0.03852703049778938,0.03851776570081711
60,0.001681922444952217,-0.002704709768295288,0.9314924264901695,0.0380559042096138,0.037959665060043335
61,0.001671731006612986,-0.0010166317224502563,0.9318083447926351,0.03787436708807945,0.03786071762442589
62,0.0016744309929983099,0.0016184598207473755,0.9316554938836159,0.03792162984609604,0.037887077778577805
63,0.001677118872621651,-0.00017118453979492188,0.9314065706054535,0.037963010370731354,0.03796262666583061
64,0.0016738578348901756,-0.001203387975692749,0.931237874141854,0.03820529580116272,0.03818633779883385
65,0.0016711022238142849,0.00015683472156524658,0.9322537790270131,0.037776313722133636,0.03777599334716797
66,0.0016744785662188165,-0.0002037733793258667,0.9320965198754485,0.037837591022253036,0.03783704340457916
67,0.00167255416813495,0.0005295276641845703,0.9314591212485768,0.037937063723802567,0.03793336823582649
68,0.0016705299556059273,0.001579180359840393,0.9302094312154899,0.038290441036224365,0.03825785964727402
69,0.0016716662618304686,0.0016252845525741577,0.9319816423875952,0.037853606045246124,0.037818700075149536
70,0.0016607991499126267,0.0016751289367675781,0.93185212870098,0.03787648305296898,0.03783942386507988
71,0.0016718801574227852,-0.0019435584545135498,0.9325055270465936,0.03769991546869278,0.03764978423714638
72,0.0016648310787728633,-0.0009558647871017456,0.9321319418011914,0.037813473492860794,0.03780139237642288
73,0.0016628536533804582,2.568960189819336e-05,0.9322169399631597,0.03785792738199234,0.03785792365670204
74,0.001660786328779974,0.0010875612497329712,0.9315790146078426,0.03790857270359993,0.03789296746253967
75,0.0016674584662679823,0.007001161575317383,0.9318284512572541,0.03851201385259628,0.037870291620492935
76,0.001661966737512336,-0.0004849731922149658,0.931995728107516,0.03779070824384689,0.03778759390115738
77,0.0016643220787968698,-0.0005334913730621338,0.930955151327302,0.03822023794054985,0.03821651637554169
78,0.0016633694336643985,-0.0005164146423339844,0.933076538016244,0.03753126412630081,0.03752771019935608
79,0.0016549107892365588,-0.001455262303352356,0.9322531657416127,0.037740956991910934,0.037712886929512024
80,0.0016569303014861755,-0.0012102127075195312,0.9322960628186148,0.03776724636554718,0.03774784877896309
81,0.0016578381022975522,-0.0033883750438690186,0.9323811842455553,0.03782948479056358,0.03767743334174156
82,0.0016562765520452636,-0.002266809344291687,0.9323275563776896,0.03777514025568962,0.03770706430077553
83,0.0016561521286610169,-0.0023379474878311157,0.9323544941346195,0.037781380116939545,0.03770897537469864
84,0.0016587934292973004,0.004645884037017822,0.9328062528282239,0.037858616560697556,0.0375724732875824
85,0.0016517270797569501,0.00030109286308288574,0.9330949614824174,0.03755262866616249,0.03755141794681549
86,0.0016474208910690635,0.0020283758640289307,0.9322671286581862,0.03776276484131813,0.03770824894309044
87,0.0016506652904707548,-0.0005143731832504272,0.9328441858722784,0.037654630839824677,0.03765111416578293
88,0.001657693694398122,0.0027833282947540283,0.9330623249189577,0.037707678973674774,0.037604812532663345
89,0.0016555518163554508,-0.002343803644180298,0.9319879249650244,0.03786279261112213,0.03779017925262451
90,0.0016544855371831446,-0.0014928728342056274,0.9333391273038518,0.03755775839090347,0.03752807900309563
91,0.0016522184236104937,0.0006686896085739136,0.9334274819012811,0.03748248144984245,0.037476520985364914
92,0.0016542484576822852,-0.0026084333658218384,0.9318329802223577,0.03792456537485123,0.03783475607633591
93,0.001647131983190775,0.0017165839672088623,0.9330011367061234,0.03756248578429222,0.03752324357628822
94,0.0016486973945656204,0.0025050491094589233,0.9316824874362105,0.037947166711091995,0.03786439076066017
95,0.001649934821434214,-0.005692958831787109,0.9327524291213062,0.03803203999996185,0.03760353848338127
96,0.0016525512300756206,0.001046702265739441,0.9324919962779893,0.037697985768318176,0.037683453410863876
97,0.0016446899691889348,0.0012257099151611328,0.9338128027040768,0.03738238289952278,0.03736228123307228
98,0.001650082573620499,0.001039743423461914,0.9331124558349009,0.037494219839572906,0.03747979924082756
99,0.0016436665632166218,-0.0010196268558502197,0.9324794050062793,0.037691209465265274,0.03767741471529007
