epoch,Loss,Val_Bias,Val_R,Val_RMSE,Val_ubRMSE
0,0.007835289507412564,-0.00469563901424408,0.8415214979120432,0.05651542544364929,0.05632001906633377
1,0.003307511743670364,-0.0016096681356430054,0.87088585923226,0.05132060870528221,0.05129535496234894
2,0.0028407196522075226,0.0037888437509536743,0.890390537574105,0.04782389476895332,0.047673579305410385
3,0.0025270645231563597,-7.638335227966309e-05,0.901617477763042,0.04509510099887848,0.04509503394365311
4,0.002336347371141659,-0.0013872385025024414,0.897757389917901,0.04611728712916374,0.04609641432762146
5,0.0021770899140036454,0.0003395676612854004,0.9109892873965625,0.0429944172501564,0.042993076145648956
6,0.0020462138444707185,-0.003963157534599304,0.9192448021484602,0.041225288063287735,0.04103434458374977
7,0.0019669542332463592,0.0015394389629364014,0.9196890538065147,0.041027676314115524,0.04099878668785095
8,0.0019156936236972707,-0.0017194747924804688,0.9238137210817235,0.03995122015476227,0.03991420194506645
9,0.0018534083008245627,-0.0009177029132843018,0.9223087852221189,0.04036363959312439,0.0403532050549984
10,0.0018238404246559402,0.0007036775350570679,0.9273100013286761,0.03901941329240799,0.03901306912302971
11,0.0017876022961681047,-3.889203071594238e-05,0.9280743387112561,0.038990434259176254,0.038990411907434464
12,0.0017699686826080404,-0.001788899302482605,0.9273782147546753,0.03905240818858147,0.03901141509413719
13,0.0017370036776433715,-0.003549247980117798,0.929853973645167,0.03868398442864418,0.03852082043886185
14,0.0017192525229243502,0.0005173087120056152,0.9290544622845736,0.038627177476882935,0.038623712956905365
15,0.0017036460767195646,0.0007696449756622314,0.9302169365238926,0.038263093680143356,0.038255348801612854
16,0.001691954159485059,-0.001968592405319214,0.9276067282699714,0.03901005536317825,0.038960352540016174
17,0.0016744416528964778,0.0027443617582321167,0.9322531622255144,0.03781242296099663,0.0377127043902874
18,0.0016679364554114569,-0.0026993006467819214,0.9332210033942303,0.03768423944711685,0.03758743777871132
19,0.0016502507178187426,0.0009338259696960449,0.9323007473661894,0.037730153650045395,0.037718601524829865
20,0.0016411163210226782,0.006171226501464844,0.9328650527357347,0.03806930407881737,0.03756578266620636
21,0.0016433084855654212,-0.0023690462112426758,0.9329234435396524,0.03772905096411705,0.03765459731221199
22,0.00162291149398225,0.0011772960424423218,0.9336046676962491,0.03736494854092598,0.03734639659523964
23,0.0016153809559939524,-0.001112222671508789,0.9351123398757124,0.03699292987585068,0.03697620704770088
24,0.0016090305763026844,0.0029053986072540283,0.9336319862096608,0.0374613031744957,0.037348467856645584
25,0.0016056254459165308,0.001345813274383545,0.9317454504822825,0.037940721958875656,0.037916846573352814
26,0.0015937928158687696,-0.004344955086708069,0.9346005024576823,0.03733385354280472,0.037080153822898865
27,0.0015889388007533669,0.0009029358625411987,0.9351572454693804,0.036949437111616135,0.03693840280175209
28,0.001581128720840297,-0.0014933198690414429,0.9355889000238912,0.03685302287340164,0.03682275861501694
29,0.0015763569331718947,-0.0013803988695144653,0.9345090935966968,0.03712881729006767,0.03710314631462097
30,0.0015718991372159913,0.0009265691041946411,0.9360673526784992,0.03669312596321106,0.03668142482638359
31,0.0015694281313978439,0.001528918743133545,0.9350589055901188,0.037191543728113174,0.037160106003284454
32,0.0015651621719272744,-0.0014274567365646362,0.9357336223861796,0.03679641708731651,0.03676871582865715
33,0.0015696869130792431,-0.0019636154174804688,0.9368131628750163,0.03651741147041321,0.03646457940340042
34,0.0015579048878830162,-0.0013118833303451538,0.9366459304737182,0.03654678910970688,0.036523234099149704
35,0.0015549450038170776,-0.0001462399959564209,0.9365056990732464,0.03656154125928879,0.03656125068664551
36,0.0015517478270091673,-0.0010527223348617554,0.9369625606369929,0.03643770143389702,0.0364224947988987
37,0.001549266871780135,0.001399025321006775,0.9358275753990768,0.03678668290376663,0.03676007315516472
38,0.0015383085340891086,0.0007399618625640869,0.936543647351338,0.03658153861761093,0.03657405078411102
39,0.0015385279893975917,-0.004458814859390259,0.9337154579792127,0.037583574652671814,0.037318143993616104
40,0.0015346150199956558,-0.001596882939338684,0.9368786716545233,0.036514610052108765,0.03647967427968979
41,0.0015344684940104885,0.0017131417989730835,0.9360663718670479,0.036737460643053055,0.036697495728731155
42,0.0015362910155705372,0.002386346459388733,0.9372642720303329,0.03644171357154846,0.036363497376441956
43,0.0015247847405597127,-0.003730282187461853,0.9361822134200624,0.03682872653007507,0.03663932532072067
44,0.001528945298081166,0.0019144564867019653,0.9379933416281075,0.0363205187022686,0.03627002611756325
45,0.0015218000848839035,0.00043617188930511475,0.9380803919927992,0.03614400327205658,0.03614136949181557
46,0.001523277863654397,0.0027350634336471558,0.936414528468504,0.03674057126045227,0.03663862869143486
47,0.0015149366491480425,-0.0019234418869018555,0.9378841607360989,0.03624916821718216,0.036198101937770844
48,0.0015155678088386703,0.00015091896057128906,0.9385349146098503,0.03603409230709076,0.03603377565741539
49,0.0015180446616573477,-0.0011931508779525757,0.9380911553394693,0.03615942969918251,0.03613973408937454
50,0.0015181068664456713,-0.002004563808441162,0.9379819507867185,0.036192189902067184,0.03613663464784622
51,0.0015069528982862056,-0.0024589598178863525,0.9380101907511744,0.03622196987271309,0.03613840788602829
52,0.0015053747465531636,-0.003318384289741516,0.9389945452806573,0.036011070013046265,0.035857852548360825
