epoch,Loss,Val_Bias,Val_R,Val_RMSE,Val_ubRMSE
0,0.006111742748780172,0.004752367734909058,0.840899635702073,0.0567517951130867,0.0565524660050869
1,0.003161075548631304,0.004277065396308899,0.8678347749312292,0.05189162492752075,0.05171506106853485
2,0.002825753478191136,-0.001247704029083252,0.8833070594623754,0.0489206425845623,0.04890473186969757
3,0.0025246338693568657,-0.003288835287094116,0.8993511529165799,0.0456351675093174,0.04551650211215019
4,0.0022572092052612638,0.000536009669303894,0.9076601659388256,0.043726060539484024,0.04372277855873108
5,0.0020934192897314225,-0.002857699990272522,0.9163696792279363,0.04199341684579849,0.041896071285009384
6,0.0019698508902438387,-0.0009857714176177979,0.9167384134689898,0.04176905006170273,0.04175741598010063
7,0.0018756678865551452,-0.0016506463289260864,0.9204227103209023,0.040775757282972336,0.040742333978414536
8,0.0018099792695343991,-0.0037642717361450195,0.9247759767055059,0.040032703429460526,0.039855338633060455
9,0.0017598314438425308,-0.00021634995937347412,0.9267983430859692,0.03926653787493706,0.039265941828489304
10,0.0017190290256137591,-0.004731297492980957,0.9273303215161773,0.03924238309264183,0.03895612433552742
11,0.0016786986747080027,-0.0012532472610473633,0.9259104412040338,0.03934681788086891,0.039326854050159454
12,0.001653882288950474,-0.000825151801109314,0.9280613658300422,0.03878111019730568,0.0387723334133625
13,0.0016360226077952037,-0.0006183981895446777,0.9317694316064801,0.0377933643758297,0.037788305431604385
14,0.0016115346178377917,0.0012400448322296143,0.9324137127490758,0.03764640912413597,0.037625979632139206
15,0.0015910174728704656,-0.0002930760383605957,0.9312331722378041,0.03793231397867203,0.037931181490421295
16,0.0015772241128027284,0.0016078799962997437,0.9334001306081893,0.03741348907351494,0.03737892583012581
17,0.0015590962659763662,-0.0018228143453598022,0.9344932120381139,0.03719493746757507,0.037150245159864426
18,0.001555040116343175,-0.0012142807245254517,0.9352660922896698,0.036860547959804535,0.036840543150901794
19,0.001539425961010495,-0.0012844204902648926,0.9350531342898635,0.03701918572187424,0.03699689358472824
20,0.0015356044719162072,-0.0012297183275222778,0.9338408114867607,0.03726130351424217,0.03724100440740585
21,0.0015174077120088344,0.0011857450008392334,0.9359316933813558,0.03667611628770828,0.0366569459438324
22,0.001507478919493972,-0.0032821297645568848,0.9364262716285184,0.0366707481443882,0.036523573100566864
23,0.0015022628036675612,-0.0033951252698898315,0.9368151315746175,0.03656960278749466,0.03641166165471077
24,0.001497508762216194,-0.000170096755027771,0.93686128894982,0.03640789911150932,0.03640750050544739
25,0.0014889970346021876,-0.003556862473487854,0.9369056524241134,0.03660448640584946,0.03643127530813217
26,0.0014828702353691478,-0.001243501901626587,0.9374895834652833,0.03630554676055908,0.03628424555063248
27,0.0014711962701280561,-0.004685446619987488,0.9375635818429315,0.03650486469268799,0.03620292618870735
28,0.0014699155237719698,0.00027233362197875977,0.9372786032390258,0.03630566596984863,0.036304645240306854
29,0.0014577816020258274,-0.003918811678886414,0.9381582127446839,0.036353908479213715,0.036142077296972275
30,0.0014561649830977371,-0.0011433660984039307,0.9385311530770979,0.035951629281044006,0.035933446139097214
31,0.0014433216332410323,0.0007697045803070068,0.9378714490010625,0.036160409450531006,0.03615221753716469
32,0.0014528981918690684,-0.00426916778087616,0.9378152357913148,0.03639758750796318,0.03614635020494461
33,0.001441947508593324,-0.002852901816368103,0.9383272677704707,0.03620162606239319,0.03608904033899307
34,0.0014341899267262506,-0.0032685846090316772,0.9388458835933622,0.03598926588892937,0.03584052994847298
35,0.001426811782003562,-0.0025644004344940186,0.939367281203228,0.035802774131298065,0.03571081534028053
36,0.0014258597482025507,-0.0038087964057922363,0.93901556574202,0.03599502891302109,0.03579294681549072
37,0.0014273640904209684,-0.006544098258018494,0.9380329902809194,0.03666909411549568,0.03608042746782303
38,0.0014182730274377813,0.004799097776412964,0.9401514839277406,0.035866621881723404,0.03554409742355347
39,0.0014179230458292976,-0.0019254684448242188,0.9394045288387922,0.035733696073293686,0.03568178415298462
40,0.001415459194505039,-0.002983689308166504,0.9398330542018822,0.03568672761321068,0.035561781376600266
41,0.0014104954585960456,-0.003192529082298279,0.9399060869337647,0.03574547544121742,0.0356026217341423
42,0.0014084461436788514,-0.0013319551944732666,0.9391824914564626,0.03582245483994484,0.035797685384750366
43,0.0014050796301276034,-0.0002713799476623535,0.9404919650995782,0.03540348261594772,0.03540244325995445
44,0.0013992592114268258,-0.001815512776374817,0.939862744901295,0.0356963574886322,0.03565015643835068
45,0.0013974450329792244,-0.0009763389825820923,0.9404269244981951,0.0354083813726902,0.03539491817355156
46,0.001393898761744236,-0.0008343905210494995,0.9412563890486267,0.035160452127456665,0.03515055030584335
47,0.0013900321060077068,-0.004964515566825867,0.940127960067736,0.035822995007038116,0.035477325320243835
48,0.0013871046392940221,0.0006470233201980591,0.9413934868073567,0.03513571619987488,0.03512975573539734
49,0.0013881826678272323,-0.0006856024265289307,0.9409162245747208,0.03529955446720123,0.03529289737343788
50,0.001383056296736383,-0.0005249083042144775,0.9409956168887541,0.03528605028986931,0.03528214618563652
51,0.0013785067331884677,-0.006164491176605225,0.9401517201434345,0.03627987578511238,0.035752322524785995
52,0.0013777212384522785,-0.003944799304008484,0.9405124791013271,0.03565602749586105,0.03543714061379433
53,0.0013759515945177617,-0.005440413951873779,0.9407309200386946,0.035745769739151,0.035329338163137436
54,0.0013789644337043835,-0.001359015703201294,0.9407606798233622,0.03532999008893967,0.03530384227633476
55,0.0013768382884287245,0.0007011294364929199,0.940604379029451,0.03536360338330269,0.03535665199160576
56,0.0013688430886075668,-0.0026296228170394897,0.9405324953640359,0.035457201302051544,0.03535955771803856
57,0.0013735069019279497,-0.0014645159244537354,0.9411795099332936,0.03522041067481041,0.035189948976039886
58,0.001366620511575992,-0.0048369914293289185,0.9407024734082244,0.03570710867643356,0.035377975553274155
59,0.0013660485421727135,-0.0025668442249298096,0.940865542728696,0.03538163751363754,0.035288404673337936
60,0.001369015611885937,-0.001429036259651184,0.9406906070705486,0.035372402518987656,0.03534352406859398
61,0.001361596344896296,-0.003000408411026001,0.9409635558303827,0.03549320623278618,0.03536616265773773
62,0.0013566156284016502,0.0025701969861984253,0.9413251981272799,0.03522297367453575,0.03512907400727272
63,0.0013599151580955548,-0.0009801536798477173,0.9419112223601881,0.03506016731262207,0.03504646569490433
64,0.0013560435392174475,-0.0036423057317733765,0.9419949020803164,0.03516893461346626,0.03497981280088425
65,0.0013580880453792836,0.0014036893844604492,0.9417392405946838,0.03504497930407524,0.035016853362321854
66,0.0013610190121468026,-0.002492859959602356,0.941552359427209,0.03515377640724182,0.03506527841091156
67,0.0013479014983821143,-0.0018851906061172485,0.9419986691497769,0.03498600050806999,0.03493517264723778
68,0.0013541975618254468,-0.0015428811311721802,0.9419444742744782,0.03498715162277222,0.03495311737060547
69,0.001353296949379726,-1.2993812561035156e-05,0.9419090031964769,0.03499668836593628,0.03499668464064598
70,0.0013479913325650304,-0.002604767680168152,0.9424274789788127,0.03492537513375282,0.03482810780405998
71,0.0013496757899545647,-0.0005928874015808105,0.94181100310773,0.03500396013259888,0.03499893844127655
72,0.0013487347065722411,-0.0010719150304794312,0.9422406321754917,0.0348966009914875,0.0348801352083683
73,0.0013375704152042873,0.0015568435192108154,0.9417554998704029,0.03504355251789093,0.035008952021598816
74,0.0013488715099794907,0.002045273780822754,0.9421825302266323,0.03494970500469208,0.03488980978727341
75,0.0013482323285914388,-0.002064540982246399,0.9422346570217734,0.034924883395433426,0.03486380726099014
76,0.0013350716479132304,-9.535253047943115e-05,0.9416295166304938,0.03521191328763962,0.03521178290247917
77,0.0013347075522198632,0.005027472972869873,0.9421955754263173,0.035236556082963943,0.034876056015491486
78,0.0013400038919243148,-0.0005794018507003784,0.9429740260301923,0.0346515066921711,0.034646663814783096
79,0.0013354612077970205,-0.0006294101476669312,0.9417210047691726,0.03510086238384247,0.0350952185690403
80,0.001334774853522545,-0.004392370581626892,0.9422910692653593,0.03514895588159561,0.03487342968583107
81,0.001335643218837822,-0.002870425581932068,0.9421050100763553,0.03502035513520241,0.03490252420306206
82,0.0013292817884501763,-0.001617342233657837,0.9419128605429875,0.03499893099069595,0.03496154025197029
83,0.0013318203077765474,-0.0037557780742645264,0.9417940971970956,0.035202279686927795,0.035001352429389954
84,0.0013249369691629336,-0.0028185248374938965,0.9430829432953535,0.034779880195856094,0.034665483981370926
85,0.0013274913441870995,0.00132085382938385,0.9422381885372999,0.03489041328430176,0.034865401685237885
86,0.001327275674534013,0.002710700035095215,0.942528050021373,0.03488922119140625,0.03478375822305679
87,0.0013202563293842257,-0.002029433846473694,0.9427380086950523,0.034776583313941956,0.03471732139587402
88,0.0013290804399959633,-0.0026298463344573975,0.9422612516060396,0.034957580268383026,0.03485851734876633
89,0.0013297941249462496,-0.0008562654256820679,0.9429000576485389,0.03478819876909256,0.03477765992283821
90,0.001328400991462845,-0.0034996122121810913,0.9427680933054815,0.0348832868039608,0.03470729663968086
91,0.0013228235835329614,-0.0028169602155685425,0.9427793224955334,0.0349116325378418,0.034797802567481995
92,0.0013209248232269304,-0.003981173038482666,0.9429509582044818,0.03489664942026138,0.03466881066560745
93,0.001322339472833474,0.00164736807346344,0.9424964341104963,0.03482945263385773,0.03479047119617462
94,0.001321619378093539,0.0023745745420455933,0.9434844746222932,0.03460453450679779,0.03452296555042267
95,0.0013209083970163909,-0.0012728124856948853,0.9431001000330532,0.03464942425489426,0.03462604060769081
96,0.0013168633927479302,-0.0005560368299484253,0.9427314245890203,0.03473686799407005,0.03473241627216339
97,0.0013145789839489575,-0.0013544261455535889,0.9428041338794664,0.034770138561725616,0.03474374860525131
98,0.001316520834450035,-0.003123268485069275,0.9431106686681884,0.03483271226286888,0.03469240665435791
99,0.0013194143053871187,-0.002972900867462158,0.9426803212397047,0.03495272994041443,0.034826070070266724
