epoch,Loss,Val_Bias,Val_R,Val_RMSE,Val_ubRMSE
0,0.006581341808425708,-0.0005072206258773804,0.8256760715848164,0.05891209840774536,0.05890991538763046
1,0.0034291376739469743,0.0007310211658477783,0.8521998174402154,0.05446512624621391,0.05446022003889084
2,0.0030226213849764774,0.0007911175489425659,0.876403441059564,0.0501435324549675,0.050137296319007874
3,0.002694936086899367,-0.0030627846717834473,0.8938407981111552,0.04688238352537155,0.0467822328209877
4,0.002422625757132507,-0.003396838903427124,0.8999867157226226,0.04552190750837326,0.04539499431848526
5,0.002270288341882341,0.0010155141353607178,0.9064827397368431,0.044125013053417206,0.04411332681775093
6,0.002170074628676399,-0.00055694580078125,0.9118308546357228,0.04274401441216469,0.04274038225412369
7,0.0020906636811581594,0.0035383254289627075,0.9132465416747043,0.042589783668518066,0.042442549020051956
8,0.002032292089953168,-0.0021123290061950684,0.9139693259792354,0.04233665391802788,0.04228392615914345
9,0.001975956997537973,0.0041091591119766235,0.9196545392935963,0.041102975606918335,0.040897056460380554
10,0.0019405786273552256,0.0008850842714309692,0.9207682032125021,0.040631357580423355,0.040621716529130936
11,0.0019083853335181227,-0.0007138699293136597,0.9202309561449927,0.04078357666730881,0.04077732935547829
12,0.001879937357039331,0.00039599835872650146,0.9237297499627944,0.03990451991558075,0.03990255296230316
13,0.0018661274673766543,-0.0004695504903793335,0.9225634441547793,0.04036090150475502,0.04035817086696625
14,0.0018520698637727116,-0.0008803457021713257,0.9228529763855888,0.04011214151978493,0.04010247811675072
15,0.0018277787472265707,0.0023957937955856323,0.9242971411482037,0.03981029614806175,0.039738141000270844
16,0.001826970339987463,0.0014257580041885376,0.9255651939066244,0.039677172899246216,0.039651546627283096
17,0.0018097914495934118,-0.0008200258016586304,0.9263832967965854,0.0392436757683754,0.039235107600688934
18,0.0017938449373192606,0.000503048300743103,0.9259547831812075,0.03945104777812958,0.0394478403031826
19,0.0017913440858573827,-0.002196177840232849,0.9256801524087883,0.03955036774277687,0.039489347487688065
20,0.0017823893955706434,-0.003958091139793396,0.9275551535841411,0.03909681364893913,0.03889594227075577
21,0.00177427332320515,0.00035393238067626953,0.9269953675200784,0.03905420005321503,0.03905259445309639
22,0.001765618735135259,-0.003257766366004944,0.9272029657661257,0.0391281321644783,0.038992274552583694
23,0.0017568431746316805,-0.003942832350730896,0.9285785406715005,0.03886278346180916,0.03866225853562355
